Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan,Age_group
CUS_0x6574,Architect,32919.12,2723.26,Bad,Yes,Low_spent_Small_value_payments,7.0,10.0,26.0,4.0,43.0,24.25,6.11,10.0,1960.47,34.2268901574566,78.6704047323174,169.80301426401377,303.8525810036675,39.0,14,1,0,0,1,0,0,1,0,0,0,30s
CUS_0x6578,Mechanic,48776.85,4077.7375,Bad,Yes,High_spent_Medium_value_payments,10.0,5.0,30.0,4.0,59.0,26.5,0.56,13.0,2574.82,34.43687597920215,135.329769005075,189.74062624690708,337.703354748017,19.0,7,1,0,0,0,1,0,1,0,1,0,10s
CUS_0x6579,Engineer,19536.45,1611.0375,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,22.0,8.0,38.75,19.5,6.8699999999999966,13.5,2623.94,25.173799729118723,101.564738737154,65.40654863000363,240.060178347837,16.0,6,0,1,1,0,0,0,1,0,1,1,10s
CUS_0x658a,Manager,29281.94,2588.16166666666,Bad,Yes,High_spent_Medium_value_payments,6.0,7.0,22.0,8.0,41.5,24.75,19.91,15.0,4432.46,30.968686502013853,161.978219192599,5099.641624581524,198.77059252135925,29.0,10,1,1,1,0,1,0,1,0,0,1,20s
CUS_0x658e,Doctor,46880.49,3790.7075,Bad,Yes,High_spent_Small_value_payments,6.0,7.0,23.0,5.0,39.66666666666666,18.33333333333333,5.37,11.0,2192.18,33.08493504224257,106.728461624209,6746.995245966466,255.870172838278,23.0,20,0,0,0,1,0,0,1,1,1,0,20s
CUS_0x659,Doctor,16133.43,1283.4525,Bad,Yes,Low_spent_Medium_value_payments,6.0,7.0,16.0,2.0,45.0,23.0,9.64,12.0,1494.81,31.9869833021426,24.2571179755794,82.4063728464224,306.68175917799704,27.0,12,0,1,0,0,0,0,0,0,1,0,20s
CUS_0x65a0,Scientist,14957.97,986.4975,Bad,Yes,High_spent_Small_value_payments,10.0,5.0,18.0,5.0,28.33333333333333,22.0,6.400000000000001,9.0,1765.9000000000003,28.326347441726867,53.28419215304999,62.45653715327017,256.2423540270124,22.0,20,1,1,0,0,1,0,0,1,0,0,20s
CUS_0x65a9,Entrepreneur,74732.96,5917.5109621628,Bad,Yes,High_spent_Large_value_payments,7.0,6.0,33.0,8.0,27.5,14.75,19.45,10.0,2860.18,32.52535402603712,550.6793936566,262.6940174995189,329.0369600144052,28.0,13,0,1,1,0,1,0,1,1,1,0,20s
CUS_0x65b1,Musician,20623.16,1592.59666666666,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,20.0,9.0,24.5,22.0,2.41,11.0,4973.64,31.418835483355625,108.980663476401,5034.209838011411,242.12445185940152,26.0,13,0,0,1,0,1,0,0,1,1,1,20s
CUS_0x65bd,Accountant,14395.83,1027.6525,Bad,Yes,High_spent_Small_value_payments,7.0,7.0,28.0,7.0,29.5,16.5,24.17,14.0,2841.0,24.07344980768285,74.7953822577852,68.33638731088246,234.633480431332,29.0,2,0,0,1,1,1,0,0,1,0,0,20s
CUS_0x65d7,Teacher,37720.58,3212.38166666666,Bad,Yes,High_spent_Small_value_payments,6.0,9.0,24.0,5.0,24.0,17.0,1.14,13.0,1573.68,35.87390802738565,128.941408867027,213.409913516555,248.886844283083,14.0,11,0,1,0,0,1,0,1,0,1,0,10s
CUS_0x65d9,Architect,8291.51,961.959166666666,Bad,Yes,Low_spent_Small_value_payments,6.0,9.0,15.0,8.0,30.0,19.0,0.9,12.0,2511.39,28.7932311860995,43.2288109307633,78.24457261509333,261.389199787476,35.0,12,1,0,1,0,1,0,1,1,0,1,30s
CUS_0x65f6,Accountant,61476.93,4940.0775,Bad,Yes,Low_spent_Medium_value_payments,6.0,6.0,22.0,5.0,35.0,24.0,7.82,14.0,3322.38,29.74232532176475,212.556688034196,255.0235696264325,311.4274923393705,30.0,8,1,1,0,0,1,0,1,0,0,0,20s
CUS_0x660c,Engineer,61936.0,5018.33333333333,Bad,Yes,Low_spent_Small_value_payments,10.0,8.0,28.0,8.0,47.0,19.33333333333333,17.03,13.0,3593.33,29.4728490260522,280.393668156126,365.1170359498453,142.98929589402783,20.0,9,1,0,1,1,1,0,1,0,1,1,10s
CUS_0x6611,Engineer,19020.63,1475.0525,Bad,Yes,Low_spent_Small_value_payments,10.0,5.0,27.0,7.0,28.666666666666668,19.33333333333333,14.25,6.0,3217.69,31.9253512351291,104.900075037433,107.23168848728449,212.040153141948,21.0,14,1,0,1,1,0,0,1,1,1,0,20s
CUS_0x661d,Journalist,52454.79,4130.2325,Bad,Yes,High_spent_Medium_value_payments,8.0,6.0,24.0,7.0,25.0,26.25,3.02,12.0,2429.89,33.04459849577472,273.560647308442,195.906735610968,211.05586708058848,26.0,8,0,1,1,1,0,0,1,1,0,1,20s
CUS_0x6630,Musician,61607.34,5192.945,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,28.0,7.0,44.66666666666666,23.0,19.33666666666667,11.666666666666666,3146.2,34.15830743471257,330.15069470544,241.418595289231,211.05854333866145,32.0,9,1,0,0,0,1,0,1,0,1,1,30s
CUS_0x6635,Doctor,59359.04,4961.58666666666,Bad,Yes,High_spent_Medium_value_payments,9.0,10.0,28.0,6.0,29.0,16.0,16.28,13.0,3339.7,29.6745044617305,287.088850080372,162.759566981719,296.310249604574,44.0,6,0,1,1,1,1,0,1,1,0,0,40s
CUS_0x6640,Doctor,19944.35,1819.02916666666,Bad,Yes,High_spent_Small_value_payments,8.0,9.0,30.0,5.0,22.0,21.33333333333333,4.7,9.0,2153.35,35.60138362290616,44.33687368987089,100.26872582127908,310.63065048884897,37.0,14,0,0,0,0,1,0,0,1,1,1,30s
CUS_0x665a,Engineer,33022.7,2649.40729749197,Bad,Yes,High_spent_Large_value_payments,6.0,6.0,18.0,2.0,31.5,25.0,7.26,9.0,2432.08,34.0370492716639,225.3927314275778,221.4763209548078,305.96229887162747,39.0,7,0,0,0,0,0,0,0,0,0,1,30s
CUS_0x665c,Developer,9115.47,647.6225,Bad,Yes,Low_spent_Small_value_payments,10.0,7.0,23.0,9.0,60.0,20.0,20.076666666666668,11.0,2551.74,29.050402639187165,63.3226436337364,59.55018758784473,228.55608544508496,26.0,2,1,0,1,0,0,0,1,1,1,1,20s
CUS_0x6669,Journalist,19466.45,1899.20416666666,Bad,Yes,High_spent_Medium_value_payments,8.0,10.0,19.0,8.0,48.0,24.0,29.07,13.0,3368.01,25.8801687659472,66.7365656198718,51.8452305189812,321.338620527813,35.0,13,1,1,1,0,0,0,1,1,1,0,30s
CUS_0x666b,Media_Manager,20159.39,1403.94916666666,Bad,Yes,High_spent_Medium_value_payments,10.0,7.0,16.0,5.0,20.5,17.25,16.41,11.0,3604.92,31.39950287196315,80.4778638979106,63.34141544427352,269.075637324482,44.0,8,0,0,0,0,1,0,1,1,0,0,40s
CUS_0x6673,Entrepreneur,59050.48,5018.87333333333,Bad,Yes,High_spent_Large_value_payments,8.0,8.0,28.0,9.0,56.0,25.0,23.29,10.0,4283.98,34.19300951171155,339.495328745554,213.1664843879763,209.2255201998019,32.0,2,0,0,0,1,1,0,1,1,0,1,30s
CUS_0x667d,Developer,18413.13,1283.4275,Bad,Yes,High_spent_Small_value_payments,7.0,9.0,18.0,2.0,40.5,16.0,11.09,14.25,2063.45,34.94098904495117,16.3162016568688,2564.5186685471995,310.5189421476975,22.0,14,1,0,0,0,0,0,0,0,1,0,20s
CUS_0x6694,Accountant,17794.98,1666.915,Bad,Yes,Low_spent_Small_value_payments,7.0,7.0,19.0,7.0,24.33333333333333,19.33333333333333,6.010000000000001,12.666666666666666,2521.38,26.26438228082733,68.5083012712577,79.56826313478916,240.33656685592,26.0,9,1,0,1,1,0,0,0,1,1,1,20s
CUS_0x669f,Engineer,15551.68,1542.97333333333,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,32.0,7.0,60.5,14.5,1.99,15.0,1660.2,34.55715299149907,86.8039398048114,48.00333727573605,282.47995145317475,42.0,14,0,0,1,1,1,0,1,0,1,0,40s
CUS_0x66a1,Writer,18625.74,1601.145,Bad,Yes,High_spent_Large_value_payments,9.0,7.0,15.0,8.0,36.75,22.25,5.84,11.0,3858.98,37.99412045925283,93.0862573098925,62.53118404822948,264.49705864187723,39.0,14,0,0,1,1,0,0,0,1,1,0,30s
CUS_0x66a7,Lawyer,36963.52,2902.29333333333,Bad,Yes,High_spent_Large_value_payments,9.0,10.0,23.0,8.0,54.0,24.75,3.5199999999999974,17.0,2518.8,30.55011622266435,203.60099265403,111.415821068564,230.21251961073827,41.0,14,0,1,1,1,1,0,1,1,0,1,40s
CUS_0x66c3,Mechanic,36693.66,3144.805,Bad,Yes,High_spent_Medium_value_payments,6.0,6.0,19.0,9.0,58.0,21.25,29.74,9.0,2971.17,33.405375369807004,189.982685187465,2579.8385544390158,226.15289229763525,37.0,11,1,0,1,0,1,0,0,1,0,1,30s
CUS_0x66df,Lawyer,59977.98,5171.165,Bad,Yes,High_spent_Medium_value_payments,8.0,10.0,27.0,7.0,38.0,20.0,18.83666666666667,11.666666666666666,4472.21,35.0686974645186,251.932510916163,123.31238269588376,388.5382730546183,41.0,8,0,0,0,1,1,0,1,1,1,0,40s
CUS_0x66e0,Accountant,20256.39,1971.0325,Bad,Yes,High_spent_Medium_value_payments,8.0,6.0,21.0,7.0,54.0,19.5,14.89,15.0,1803.77,30.48755141170295,70.6360583428146,65.29859193053035,311.1685997266545,15.0,9,1,0,1,0,0,0,1,1,0,1,10s
CUS_0x66f2,Lawyer,83618.96,6744.24666666666,Bad,Yes,High_spent_Large_value_payments,10.0,5.0,29.0,6.0,52.0,23.0,20.92,15.0,2624.85,33.076422075417696,326.167189676556,354.7870491617815,253.47042782832764,32.0,11,1,1,1,1,0,0,0,0,1,0,30s
CUS_0x670d,Lawyer,72471.32,6097.27666666666,Bad,Yes,Low_spent_Small_value_payments,8.0,10.0,30.0,9.0,23.0,19.75,9.9,11.5,4439.31,29.20467796107497,394.144658115495,304.365514613813,186.2174939373568,16.0,3,1,0,1,1,1,0,1,1,1,1,10s
CUS_0x672c,Manager,19569.27,1736.7725,Bad,Yes,High_spent_Small_value_payments,10.0,6.0,33.0,5.0,30.75,19.75,26.28,8.25,3902.74,36.17035536044303,64.0249791829084,2555.1008026045856,295.20265331287953,20.0,1,0,1,0,1,0,0,0,1,0,0,10s
CUS_0x6733,Developer,14914.25,1510.85416666666,Bad,Yes,Low_spent_Medium_value_payments,10.0,10.0,32.0,7.0,42.0,19.0,23.02,13.0,3313.55,33.395354785650554,67.5116630214308,81.11217608095815,287.461577564277,44.0,10,0,1,0,1,0,0,1,1,0,1,40s
CUS_0x6734,Teacher,30922.5,2477.875,Bad,Yes,High_spent_Small_value_payments,8.0,8.0,26.0,9.0,61.333333333333336,21.666666666666668,22.496666666666663,13.0,4742.53,28.23951415194233,165.89182072909,192.2902650085153,159.60541426239368,20.0,1,1,0,0,0,1,0,1,1,1,0,10s
CUS_0x6749,Mechanic,77418.52,6450.54333333333,Bad,Yes,High_spent_Large_value_payments,7.0,9.0,20.0,7.0,35.666666666666664,21.666666666666668,18.71666666666667,9.0,3962.08,33.14802392108557,339.031032283133,105.68085839058084,422.86856050235,27.0,12,1,1,0,0,0,0,0,0,1,1,20s
CUS_0x674e,Manager,70413.48,5971.79,Bad,Yes,High_spent_Large_value_payments,7.0,10.0,27.0,8.0,30.0,21.0,1.9,12.0,2927.77,31.87010643138767,354.647164925606,119.68652546726253,362.8453096071307,45.0,9,1,1,0,1,1,0,0,1,1,0,40s
CUS_0x6754,Musician,15469.21,1156.10083333333,Bad,Yes,High_spent_Large_value_payments,10.0,9.0,31.0,4.0,54.0,18.0,11.38,12.0,1820.35,37.7223900524866,38.6767959018847,7.84877717810875,274.160553482773,43.0,10,0,1,0,0,0,0,1,1,1,0,40s
CUS_0x677f,Engineer,40985.48,3329.45666666666,Bad,Yes,High_spent_Medium_value_payments,8.0,7.0,27.0,4.0,41.5,18.75,9.74,11.0,1941.84,31.612971027536823,87.0465237484451,70.98156616949372,390.588964540977,46.0,12,1,0,0,0,0,0,1,1,0,0,40s
CUS_0x67af,Accountant,67287.0,5339.25,Bad,Yes,High_spent_Medium_value_payments,6.0,6.0,19.0,8.0,29.5,18.0,12.65,11.0,2589.93,32.84043419516285,335.123372416138,5099.0987616943,336.03417717946854,19.0,6,0,1,1,1,1,0,0,0,1,1,10s
CUS_0x67c7,Mechanic,41644.48,3464.37333333333,Bad,Yes,Low_spent_Medium_value_payments,6.0,7.0,22.0,8.0,47.0,19.0,4.77,8.0,3191.7,34.58129748147647,188.139365769885,229.64540777810967,201.98589311867,18.0,9,0,0,1,0,1,0,1,0,1,0,10s
CUS_0x67e3,Architect,8532.975,900.08125,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,19.0,6.0,16.666666666666668,17.0,5.136666666666667,8.666666666666666,2389.96,33.36155414253623,24.3580943574694,3369.6737986420053,292.2059748683503,45.0,14,0,1,0,0,1,0,1,1,1,0,40s
CUS_0x67f0,Engineer,49619.7,4195.975,Bad,Yes,High_spent_Medium_value_payments,9.0,8.0,31.0,8.0,42.0,17.5,1.06,13.0,1474.26,31.4863738741899,203.66318168561,267.5363193023595,213.39799901202932,16.0,9,1,0,1,1,0,0,0,1,1,1,10s
CUS_0x67ff,Manager,82700.32,6625.69333333333,Bad,Yes,High_spent_Medium_value_payments,9.0,9.0,17.0,6.0,15.333333333333334,16.0,25.996666666666663,12.666666666666666,4659.6,29.072789916140533,392.114333141368,297.53009867959065,236.25823484570665,31.0,12,1,1,1,0,0,0,0,1,0,0,30s
CUS_0x6808,Mechanic,16523.08,1497.92333333333,Bad,Yes,Low_spent_Small_value_payments,9.0,5.0,27.0,8.0,48.0,25.0,30.89,11.0,4959.32,34.396759557314454,109.351090004328,36.48993677828105,239.1276557498425,43.0,13,0,1,0,0,1,0,1,1,1,0,40s
CUS_0x6809,Journalist,41209.68,3413.14,Bad,Yes,High_spent_Small_value_payments,6.0,7.0,31.0,7.0,48.0,20.0,9.23,11.0,1801.46,40.6292557703764,127.74772013762,0.0,412.406275905742,20.0,7,1,1,0,0,1,0,1,0,0,1,10s
CUS_0x6821,Architect,34105.84,3093.15333333333,Bad,Yes,High_spent_Large_value_payments,10.0,5.0,19.0,7.0,44.0,25.0,3.22,13.0,3084.2,29.4474152126278,143.127711499578,187.84784204397477,248.33977978977907,26.0,15,0,1,0,0,0,0,1,1,0,1,20s
CUS_0x6827,Writer,9547.825,839.652083333333,Bad,Yes,Low_spent_Small_value_payments,7.0,7.0,28.0,5.0,29.666666666666668,22.33333333333333,15.19,13.0,2630.75,32.09055808128643,26.826643644880004,6680.67446831178,270.4438292087054,28.0,15,0,1,0,1,0,0,0,1,1,0,20s
CUS_0x682b,Entrepreneur,17156.79,1216.7325,Bad,Yes,Low_spent_Small_value_payments,10.0,8.0,24.0,9.0,60.333333333333336,18.33333333333333,17.46,13.0,3115.82,27.558074224699567,85.8703711440722,77.30388543181184,238.49899342411533,36.0,7,1,0,1,1,1,0,0,1,1,1,30s
CUS_0x682f,Writer,74647.4,6327.61666666666,Bad,Yes,High_spent_Large_value_payments,6.0,5.0,20.0,6.0,53.5,14.5,26.16,13.0,4167.43,29.6170137057392,309.575402099585,325.7046851787213,257.48157938835965,21.0,14,1,0,0,0,1,0,1,0,0,1,20s
CUS_0x6831,Engineer,28256.16,2500.68,Bad,Yes,High_spent_Large_value_payments,8.0,7.0,22.0,9.0,22.666666666666668,20.33333333333333,10.616666666666664,11.0,1721.83,29.18776312458273,195.867180956969,111.85097337310904,202.34984566992037,21.0,10,0,1,1,0,1,0,1,0,1,0,20s
CUS_0x684a,Journalist,81298.72,6768.89333333333,Bad,Yes,Low_spent_Medium_value_payments,9.0,8.0,22.0,5.0,47.66666666666666,17.0,16.48333333333333,17.0,4666.2,33.017058053968704,208.755393639667,389.1364290498273,345.6641773105044,24.0,9,1,0,0,1,0,0,1,0,0,0,20s
CUS_0x684c,Entrepreneur,33238.98,2485.915,Bad,Yes,Low_spent_Small_value_payments,7.0,8.0,27.0,2.0,41.0,17.333333333333332,6.84,15.0,1712.72,27.519375153421095,54.701277408494,196.616295583462,280.6072603413767,16.0,14,0,0,0,0,1,0,0,0,0,0,10s
CUS_0x6853,Manager,8305.15,620.095833333333,Bad,Yes,Low_spent_Small_value_payments,7.0,5.0,32.0,9.0,51.0,19.0,1.97,9.0,3816.44,29.96096370303377,48.915991149039904,17.581812066265403,257.382236080979,46.0,3,0,1,1,1,0,0,1,1,1,1,40s
CUS_0x6870,Doctor,9381.05,559.754166666666,Bad,Yes,Low_spent_Small_value_payments,10.0,10.0,16.0,7.0,18.75,21.5,7.29,9.5,1625.4,30.982620219852475,27.9181886406345,31.63817410410397,271.41905392192774,19.0,20,1,1,0,1,1,0,0,1,0,1,10s
CUS_0x689,Doctor,47984.19,3718.6825,Bad,Yes,High_spent_Small_value_payments,8.0,6.0,26.0,5.0,37.0,16.0,1.27,12.0,1476.27,31.3112355501325,195.25539229304,5094.451253214278,201.7172652723555,35.0,14,0,1,1,0,0,0,0,0,1,0,30s
CUS_0x6894,Media_Manager,14388.68,1015.05666666666,Bad,Yes,Low_spent_Large_value_payments,6.0,8.0,25.0,8.0,19.666666666666668,24.0,19.78,17.0,3852.210000000001,29.6239144267138,87.0220042815754,3396.9941841032432,220.65492957057333,39.0,1,1,1,0,1,1,0,1,1,0,0,30s
CUS_0x68a7,Mechanic,59438.88,5163.24,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,31.0,7.0,47.0,20.0,8.42,13.0,2376.31,33.1525990098834,234.314640294825,72.5909052443237,459.41845446085,30.0,6,0,0,1,0,0,0,1,1,1,1,20s
CUS_0x68a8,Entrepreneur,8227.855,656.654583333333,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,31.0,7.0,62.0,19.0,19.933333333333334,9.0,2695.38,36.314122262802336,28.0128650719006,83.85678801259553,243.79580524883636,29.0,12,1,1,0,0,0,0,1,0,1,0,20s
CUS_0x68cd,Architect,9336.935,887.077916666666,Bad,Yes,Low_spent_Large_value_payments,6.0,6.0,25.0,7.0,41.333333333333336,24.0,15.72,14.0,3572.0399999999995,36.0557579397973,40.1775140635976,45.879126300893766,269.31781796884167,22.0,14,1,1,0,1,0,0,1,1,0,1,20s
CUS_0x68cf,Developer,9389.1,950.425,Bad,Yes,Low_spent_Small_value_payments,7.0,9.0,34.0,9.0,16.0,22.666666666666668,17.956666666666667,11.0,2858.56,28.6868326557931,64.1819367179464,86.99050363280664,233.87005964924631,28.0,11,1,0,0,0,1,0,0,1,1,1,20s
CUS_0x68d1,Architect,20967.39,1932.2825,Bad,Yes,High_spent_Large_value_payments,7.0,6.0,28.0,8.0,43.66666666666666,23.0,8.103333333333333,10.333333333333334,4094.0,30.341925602061437,99.5102596671391,86.5647779333999,263.819879066127,38.0,5,1,1,0,0,1,0,1,1,0,1,30s
CUS_0x68d8,Media_Manager,19784.23,1866.68583333333,Bad,Yes,High_spent_Medium_value_payments,7.0,9.0,19.0,5.0,53.0,16.25,5.13,16.0,1268.96,29.3909391320946,66.8174825732234,131.07074185086196,256.2803589092468,18.0,18,0,0,0,1,1,0,0,1,0,1,10s
CUS_0x6902,Writer,48144.78,3994.065,Bad,Yes,High_spent_Medium_value_payments,7.0,6.0,28.0,6.0,25.0,21.0,4.59,7.0,3150.66,29.511067876012564,217.2670402691,148.68594939166178,296.78684367256966,42.0,7,0,0,1,1,1,0,0,0,1,0,40s
CUS_0x6915,Musician,15862.01,1404.83416666666,Bad,Yes,Low_spent_Small_value_payments,10.0,6.0,31.0,6.0,24.25,22.75,21.67,13.0,4063.06,29.7826800218607,66.7829328928682,86.7572582267488,266.9432255470492,17.0,9,0,1,1,1,0,0,1,1,0,0,10s
CUS_0x6928,Architect,18944.84,1616.73666666666,Bad,Yes,Low_spent_Small_value_payments,7.0,6.0,24.0,8.0,59.25,23.0,3.5,15.0,1456.02,30.577528603738077,116.987979450292,2575.840395588647,205.80962246513724,40.0,9,1,0,1,1,0,0,1,0,0,1,30s
CUS_0x692a,Doctor,20940.64,1874.05333333333,Bad,Yes,Low_spent_Large_value_payments,7.0,6.0,19.0,6.0,39.0,23.0,27.68,14.0,2668.54,30.50445417194405,96.0879266813069,157.3617368793035,213.955669772722,22.0,14,1,1,0,1,0,0,1,0,1,0,20s
CUS_0x6939,Accountant,14822.81,981.234166666666,Bad,Yes,Low_spent_Large_value_payments,8.0,7.0,16.0,6.0,28.0,24.33333333333333,27.813333333333333,15.333333333333334,2921.16,32.04953831430177,51.8345534786867,59.24958146402637,263.70594839061965,35.0,8,1,0,0,0,0,0,0,1,1,0,30s
CUS_0x693a,Engineer,32194.56,2663.88,Bad,Yes,Low_spent_Small_value_payments,7.0,5.0,30.0,6.0,48.0,17.333333333333332,8.013333333333334,14.0,2395.85,32.31565285980017,156.074832149981,77.31594643638932,261.44469787518767,32.0,12,1,1,0,1,0,0,0,0,1,1,30s
CUS_0x6947,Media_Manager,14051.56,1306.96333333333,Bad,Yes,Low_spent_Small_value_payments,9.0,9.0,31.0,8.0,62.0,18.0,16.54,13.333333333333334,4300.59,31.322792232351564,75.1589017621037,89.73524343457564,245.80218813665363,16.0,8,1,0,0,1,1,0,1,1,0,1,10s
CUS_0x6951,Writer,35462.52,2718.21,Bad,Yes,High_spent_Medium_value_payments,8.0,9.0,31.0,4.0,60.0,17.0,14.14,12.0,2371.87,32.20111856290645,75.227032048598,207.71993625576167,258.8740316956395,41.0,9,1,1,0,0,0,0,0,1,0,1,40s
CUS_0x6956,Doctor,61883.44,4914.95333333333,Bad,Yes,High_spent_Large_value_payments,9.0,7.0,27.0,8.0,53.0,21.33333333333333,18.18,7.666666666666667,4783.46,27.07165335104957,231.03842762112103,110.75706560097387,399.6998401112376,31.0,5,1,1,1,0,0,0,0,0,1,1,30s
CUS_0x6963,Lawyer,56270.8,4540.23333333333,Bad,Yes,High_spent_Medium_value_payments,6.0,5.0,23.0,5.0,45.0,24.5,28.19,11.0,3514.71,25.68237540031085,129.085683660459,125.25680707133384,454.6808426015385,28.0,12,1,1,0,0,1,0,0,0,1,1,20s
CUS_0x697,Musician,17993.4,1704.60162139149,Bad,Yes,High_spent_Small_value_payments,7.0,7.0,26.0,6.0,60.0,21.0,22.15,14.0,3724.85,39.3487449275085,89.3338115771932,60.3147579986594,314.744809032654,19.0,14,1,1,1,0,1,0,1,0,0,0,10s
CUS_0x697f,Entrepreneur,62148.0,4949.0,Bad,Yes,High_spent_Large_value_payments,9.0,7.0,24.0,5.0,55.333333333333336,24.33333333333333,9.39,12.0,2373.61,34.04207436137417,258.848861104073,149.62109560302432,349.76337662623433,40.0,17,0,0,0,1,1,0,0,1,1,0,30s
CUS_0x6980,Doctor,41037.94,3129.82833333333,Bad,Yes,High_spent_Medium_value_payments,10.0,8.0,23.0,7.0,51.0,24.666666666666668,3.286666666666666,8.0,1735.78,36.04742268374893,155.408269646517,123.11068045279848,301.13054990068366,24.0,7,1,0,1,0,1,0,1,0,0,0,20s
CUS_0x6987,Lawyer,17640.42,1380.035,Bad,Yes,Low_spent_Small_value_payments,7.0,5.0,31.0,7.0,25.0,16.25,26.55,15.0,4698.82,34.475865104990625,80.6128641484603,82.29850073785568,257.5921351136835,33.0,3,1,1,1,1,1,0,0,0,0,0,30s
CUS_0x6997,Media_Manager,20297.91,1785.4925,Bad,Yes,Low_spent_Small_value_payments,8.0,8.0,21.0,4.0,32.333333333333336,23.33333333333333,12.829999999999998,16.0,1873.81,31.43875824279884,48.7309302250652,111.91505541765274,291.2365976906147,29.0,19,0,1,0,0,0,0,1,1,0,0,20s
CUS_0x69a8,Developer,62536.3199999999,5174.36,Bad,Yes,Low_spent_Large_value_payments,7.0,8.0,24.0,8.0,42.5,21.5,28.35,11.0,3596.04,40.8548426926343,210.469035671202,5078.714595800999,274.411066017662,39.0,10,0,1,0,1,0,0,0,1,1,1,30s
CUS_0x69aa,Engineer,18925.44,1330.12,Bad,Yes,Low_spent_Small_value_payments,9.0,9.0,29.0,5.0,27.0,23.5,7.14,10.0,2857.33,30.780960709888756,44.7458307763106,77.7252931192939,293.040876104395,21.0,2,0,1,0,1,1,0,0,0,0,1,20s
CUS_0x69bb,Lawyer,20940.02,1931.00166666666,Bad,Yes,High_spent_Medium_value_payments,9.0,10.0,15.0,5.0,56.0,20.75,4.24,9.5,2554.48,31.0376769640626,47.1639688816792,61.34481905790825,344.8810970297375,24.0,9,1,0,0,0,1,0,0,0,0,0,20s
CUS_0x69bf,Engineer,10156.33,755.360833333333,Bad,Yes,Low_spent_Small_value_payments,6.0,8.0,20.0,8.0,24.25,18.5,27.01,14.0,4345.51,33.8953776342094,59.2904952061057,48.83623966741885,249.90934845980823,38.0,11,0,0,0,0,0,0,1,1,1,0,30s
CUS_0x69c7,Architect,17653.7,1418.14166666666,Bad,Yes,High_spent_Medium_value_payments,9.0,8.0,20.0,6.0,16.666666666666668,20.0,5.05,13.0,1846.17,33.1647964001779,54.20127791564639,85.96118563038554,274.9850364539673,32.0,13,1,1,0,0,0,0,0,1,1,0,30s
CUS_0x69d5,Engineer,40554.44,3380.53666666666,Bad,Yes,High_spent_Large_value_payments,8.0,10.0,24.0,7.0,50.66666666666666,23.666666666666668,29.86,11.0,2902.77,31.388576043899103,159.935014380281,124.78939402935218,316.6625915903653,23.0,11,1,1,1,0,1,0,0,1,0,1,20s
CUS_0x69df,Scientist,35229.28,3131.77333333333,Bad,Yes,High_spent_Medium_value_payments,9.0,6.0,34.0,9.0,39.333333333333336,18.0,17.55,17.0,3517.97,31.8911566908557,165.773188048754,3356.954951781232,313.3949829588417,33.0,13,1,1,1,0,0,0,1,1,1,0,30s
CUS_0x69e0,Scientist,49847.55,3884.9625,Bad,Yes,Low_spent_Small_value_payments,9.0,5.0,18.0,3.0,21.5,16.5,4.02,12.0,2173.47,36.709151951553096,71.675699933959,223.01418205748504,366.306368008555,28.0,20,0,0,0,1,0,0,0,0,1,1,20s
CUS_0x69e5,Mechanic,28578.92,2627.57666666666,Bad,Yes,Low_spent_Medium_value_payments,9.0,6.0,24.0,9.0,27.33333333333333,16.0,23.026666666666667,11.0,3224.48,34.4029852188035,202.979629725188,3438.912020610592,212.50915490559436,24.0,3,1,1,0,1,1,0,0,1,0,1,20s
CUS_0x69ea,Manager,77519.04,6184.91999999999,Bad,Yes,High_spent_Large_value_payments,6.0,6.0,23.0,7.0,31.0,16.0,17.57,6.0,3343.32,37.49978264469164,360.68127885247696,3425.011694225836,266.4291336358492,20.0,9,0,1,1,0,1,0,1,0,1,1,10s
CUS_0x69f6,Developer,7890.515,932.542916666666,Bad,Yes,Low_spent_Small_value_payments,8.0,5.0,28.0,9.0,27.25,19.75,8.14,12.75,2358.06,35.1195153354905,30.0158798132856,50.04493623780408,303.1934756155763,23.0,15,0,1,1,0,1,0,1,1,1,1,20s
CUS_0x6a17,Musician,15091.03,1480.58583333333,Bad,Yes,High_spent_Medium_value_payments,7.0,7.0,26.0,9.0,37.0,18.25,4.679999999999997,13.0,3247.42,27.525912201895824,93.6172009189482,88.29561877387187,238.64576364051248,36.0,11,0,1,0,1,1,0,1,1,1,1,30s
