Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan
CUS_0x8843,Developer,11911.715,917.642916666666,Standard,Yes,Low_spent_Small_value_payments,4.25,5.25,11.0,6.0,25.0,17.0,15.41,11.0,1147.49,37.1623506602762,33.1224541037651,56.12238431216723,285.01945325073376,37.0,8,0,0,1,0,0,0,1,0,1,1
CUS_0x8844,Mechanic,165396.2,13575.0166666666,Good,No,High_spent_Medium_value_payments,5.0,4.0,6.0,3.0,6.75,6.0,2.12,7.0,1078.62,35.4324343018606,263.019880693733,516.958333720401,744.460639893724,36.0,31,0,1,0,0,0,0,0,1,0,1
CUS_0x8848,Engineer,62756.2,5194.68333333333,Bad,Yes,High_spent_Medium_value_payments,10.0,10.0,17.0,8.0,47.0,15.0,27.38,12.0,3711.23,28.7908943805565,323.616706299074,130.18166352601,315.669963508247,37.0,4,1,1,0,1,0,0,0,1,1,1
CUS_0x884a,Teacher,36707.7,3052.975,Standard,Yes,High_spent_Small_value_payments,5.0,5.0,19.0,5.0,15.0,22.333333333333332,11.03,9.666666666666666,1867.79,33.01420760648463,130.636134634299,3440.0038301652517,276.46461188586636,32.0,12,0,1,1,1,1,0,1,0,0,0
CUS_0x885,Journalist,44942.23,3926.18583333333,Good,No,High_spent_Large_value_payments,1.0,4.0,7.0,1.0,14.0,12.0,2.97,4.0,1058.03,37.81240516923475,26.7784089043676,103.19810614092324,512.642068288042,32.0,29,0,0,0,0,0,0,0,0,1,0
CUS_0x8852,Journalist,129591.32,10667.2766666666,Good,No,High_spent_Large_value_payments,4.0,5.0,2.0,0.0,7.0,2.0,2.91,8.0,1348.66,35.8025430434298,0.0,332.32322577451623,984.404440892145,28.0,32,0,0,0,0,0,1,0,0,0,0
CUS_0x8853,Journalist,43549.86,3672.155,Bad,Yes,High_spent_Large_value_payments,7.0,5.0,24.0,9.0,24.5,23.0,21.52,8.0,4639.59,33.2082449333526,193.114379218553,2662.164727211726,263.228981094869,34.0,13,1,1,1,0,1,0,0,0,1,1
CUS_0x8854,Teacher,8816.71,768.97636818161,Bad,Yes,Low_spent_Small_value_payments,10.0,5.0,22.0,7.0,26.75,15.25,5.91,14.0,1709.48,32.208938658504,83.9355047668356,49.097776576928325,290.78876714129126,46.0,15,1,1,0,0,1,0,1,1,0,0
CUS_0x8858,Architect,114695.44,9612.95333333333,Good,No,High_spent_Medium_value_payments,2.0,7.0,4.0,4.0,19.25,4.25,5.48,1.0,1016.14,30.964396092765323,350.744187858233,2794.0694432205187,447.27748816663427,24.0,29,0,0,1,0,0,0,1,0,1,1
CUS_0x885c,Teacher,31122.32,2299.52666666666,Good,No,High_spent_Large_value_payments,0.0,3.0,6.0,3.0,4.0,6.333333333333333,5.053333333333334,4.0,701.9699999999999,29.210557574893432,56.1054870890982,81.64195095414983,345.5385619567514,39.0,32,0,0,1,0,1,0,0,0,0,1
CUS_0x885d,Accountant,14888.915,1343.74291666666,Good,No,Low_spent_Small_value_payments,5.0,5.0,6.0,1.0,12.5,6.5,5.5,6.0,903.97,33.38088595564075,6.70601513793254,5000.0,321.3600368865355,20.0,32,0,0,0,0,0,0,0,0,0,1
CUS_0x885f,Entrepreneur,7315.235,331.031923312301,Bad,Yes,Low_spent_Medium_value_payments,8.0,9.0,27.0,4.0,47.0,17.25,17.0,8.5,2399.88,32.04169253965375,58.9838409364705,17.5863198704554,257.50820042759153,29.0,18,0,0,1,1,1,0,0,0,1,0
CUS_0x8870,Manager,122426.2,10431.1833333333,Good,No,High_spent_Large_value_payments,4.0,4.0,2.0,1.0,3.6666666666666665,6.666666666666667,7.34,4.0,1155.39,26.733092124207033,76.2835386078365,555.6587077117634,671.17608701373,42.0,30,0,1,0,0,0,0,0,0,0,0
CUS_0x8873,Accountant,28274.64,2398.22,Standard,Yes,High_spent_Small_value_payments,5.0,7.0,15.0,3.0,23.0,14.5,10.85,11.0,953.08,28.73686301117365,62.0778775378051,5022.165109804633,314.0824674829255,44.0,18,0,0,0,0,0,0,1,0,1,1
CUS_0x8880,Entrepreneur,25628.96,2121.74666666666,Standard,Yes,Low_spent_Small_value_payments,3.0,7.0,6.0,4.0,25.0,11.0,13.89,8.0,69.21,26.6417606890486,78.4262259169731,272.931997850764,150.816442898929,38.0,19,1,0,0,0,0,0,1,1,1,0
CUS_0x8888,Journalist,30199.19,2741.59916666666,Good,No,High_spent_Medium_value_payments,2.0,2.0,4.0,4.0,5.0,9.0,3.65,4.0,1421.82,32.61528534585417,51.407165910989,197.81000232539188,294.94274843028467,50.0,27,0,1,0,0,0,0,0,0,0,1
CUS_0x888e,Accountant,107808.63,9147.0525,Standard,No,High_spent_Large_value_payments,4.0,7.0,19.0,4.0,6.666666666666667,20.0,6.923333333333333,6.0,483.48,31.943428583924064,347.484103654295,230.4018181268863,593.4859948854834,35.0,31,0,0,1,0,1,0,1,0,0,1
CUS_0x8892,Writer,59730.5699999999,5167.5475,Standard,No,High_spent_Large_value_payments,4.0,3.0,5.0,3.0,29.0,13.25,1.13,5.0,335.22,33.4921620798775,109.39947691047,344.76788667045327,332.58738641907496,31.0,18,0,0,0,1,1,0,0,0,0,1
CUS_0x8894,Manager,18976.46,1481.37166666666,Bad,Yes,Low_spent_Small_value_payments,8.0,7.0,22.0,7.0,58.333333333333336,15.666666666666666,27.540000000000003,10.0,4538.03,30.54404760203793,60.3826667336974,99.25364290070179,275.16752369893334,33.0,2,1,0,1,1,1,0,1,0,0,0
CUS_0x8898,Scientist,19551.36,1489.28,Standard,Yes,Low_spent_Medium_value_payments,4.0,3.0,19.0,5.0,2.5,9.0,11.51,6.0,807.64,25.68435913764695,67.5564379678921,92.44185647678925,273.929705555318,27.0,13,1,0,0,0,0,0,1,1,0,1
CUS_0x88a,Accountant,65234.24,5433.18666666666,Good,No,High_spent_Medium_value_payments,3.0,4.0,1.0,0.0,15.75,7.75,9.15,2.5,39.46,31.744051398586627,0.0,144.92397500497174,650.894691661694,24.0,30,0,0,0,0,0,1,0,0,0,0
CUS_0x88a0,Manager,76087.68,6155.63999999999,Standard,Yes,High_spent_Medium_value_payments,6.0,3.0,9.0,4.0,16.5,9.0,13.73,3.0,50.22,31.98894897557985,232.066077007654,197.5703230847185,440.9275999076265,31.0,22,1,0,0,0,1,0,0,1,0,0
CUS_0x88a6,Mechanic,15040.47,1367.3725,Standard,Yes,Low_spent_Small_value_payments,3.0,9.0,19.0,7.0,18.0,17.0,10.653333333333334,11.333333333333334,2386.98,33.9092693090325,52.9580088388426,103.95655040170458,266.48935742611866,38.0,7,1,1,1,0,1,0,1,0,1,1
CUS_0x88b6,Journalist,93256.68,7697.39,Standard,Yes,High_spent_Large_value_payments,5.0,7.0,19.0,1.0,25.0,17.0,19.456666666666667,8.0,1125.67,35.0396250911057,69.6212221105431,289.18872361154,660.929054277916,32.0,19,0,1,0,0,0,0,0,0,0,0
CUS_0x88b8,Teacher,72363.72,6124.31,Good,No,High_spent_Large_value_payments,5.0,3.0,8.0,3.0,2.0,1.0,6.85,7.0,364.45,39.551057896570455,137.672965753906,199.386475851431,520.371558394661,54.0,20,0,1,0,0,1,0,0,1,0,0
CUS_0x88c,Teacher,63845.4,5293.45,Standard,Yes,High_spent_Medium_value_payments,3.0,5.0,5.0,6.0,17.333333333333332,10.0,12.236666666666666,8.0,596.67,33.27517713740193,306.661038260123,151.693905415547,330.99005632432835,17.0,14,1,1,0,1,1,0,0,1,0,1
CUS_0x88c1,Developer,102412.35,8290.3625,Standard,Yes,High_spent_Large_value_payments,5.0,6.0,8.0,0.0,25.0,16.5,12.88,3.0,719.06,39.92712201605158,0.0,163.19498741054898,905.8412625894503,24.0,19,0,0,0,0,0,1,0,0,0,0
CUS_0x88c3,Lawyer,67791.98,5474.33166666666,Standard,No,High_spent_Medium_value_payments,3.0,3.0,5.0,4.0,29.0,11.25,12.29,2.0,957.88,33.875936742513204,196.084431279087,109.20933578708028,494.639399600498,40.0,22,0,1,0,0,0,0,1,1,1,0
CUS_0x88c7,Manager,32303.73,2927.9775,Good,No,High_spent_Medium_value_payments,4.0,1.0,5.0,3.0,14.0,1.0,8.133333333333333,1.0,1232.34,33.64792312292527,43.449265769394096,137.3266656621177,375.35515190182065,29.0,22,0,0,0,0,1,0,1,1,0,0
CUS_0x88ca,Writer,30020.14,2179.29787333024,Good,No,High_spent_Small_value_payments,1.0,7.0,3.0,4.0,4.25,12.5,1.0,6.0,1292.34,33.430592122186596,257.619713575554,128.21429574041352,291.21428402045353,50.0,25,0,0,0,0,1,0,0,0,1,1
CUS_0x88cb,Entrepreneur,58178.92,4670.24333333333,Standard,Yes,Low_spent_Medium_value_payments,4.0,9.0,17.0,3.0,23.0,16.0,18.83,16.0,1712.86,37.7378860764719,80.9660648964975,3436.002987701901,496.24072189032563,15.0,9,0,0,1,1,1,0,0,0,0,0
CUS_0x88e2,Engineer,17434.78,1214.89833333333,Bad,Yes,Low_spent_Large_value_payments,8.0,6.0,32.0,7.0,35.333333333333336,19.0,22.56,13.0,2765.76,27.87787715984727,73.31214663371,25.742437567527002,265.552578951246,32.0,14,1,0,1,0,0,0,1,0,0,1
CUS_0x88e3,Architect,60829.8,5207.15,Good,No,High_spent_Medium_value_payments,4.0,5.0,2.0,3.0,7.0,3.3333333333333335,0.64,4.0,445.39000000000004,32.37532191913263,106.31850202522499,281.4536487792573,399.60951586218334,21.0,33,0,0,1,0,1,0,0,1,0,0
CUS_0x88e5,Accountant,112882.68,9684.89,Good,No,High_spent_Large_value_payments,5.0,1.0,10.0,4.0,12.666666666666666,11.0,6.239999999999999,2.0,722.9,36.814440613141,353.616124034916,399.564248322634,468.6419609757823,25.0,29,0,1,1,1,0,0,1,0,0,0
CUS_0x88f2,Media_Manager,17028.31,1512.0013103043,Good,No,High_spent_Small_value_payments,4.0,2.0,4.0,0.0,2.0,0.3333333333333333,6.39,5.0,43.02,33.81425271011293,100.68301535268533,94.8334273043168,348.1358226956824,27.0,31,0,0,0,0,0,1,0,0,0,0
CUS_0x88f4,Mechanic,7905.96,683.83,Bad,Yes,High_spent_Small_value_payments,8.0,8.0,16.0,7.0,36.333333333333336,16.666666666666668,9.36,11.0,2011.53,31.661877322212565,33.3204385931418,3350.1805358715687,275.6214151869913,29.0,8,1,1,1,1,0,0,1,1,0,1
CUS_0x88f6,Teacher,8949.695,576.807916666666,Bad,Yes,Low_spent_Small_value_payments,8.0,9.0,18.0,9.0,26.0,21.0,8.47,13.0,4313.93,24.3251766224267,37.0966142554862,24.694001474934,285.890175936246,30.0,12,1,1,0,0,0,0,1,1,1,1
CUS_0x88f9,Media_Manager,10242.055,1100.50458333333,Standard,Yes,Low_spent_Small_value_payments,8.0,5.0,17.0,2.0,29.75,11.25,12.1,11.0,1698.42,31.6729936619934,14.9285512762369,2563.0828878919265,308.5040733158153,44.0,17,0,0,0,1,0,0,0,0,1,0
CUS_0x88fa,Entrepreneur,17642.1,1386.175,Good,No,Low_spent_Small_value_payments,2.0,7.0,7.0,3.0,15.25,3.25,3.5,3.0,548.31,33.607860474491424,39.5204314733039,2581.741914991504,274.9318163780657,29.0,22,0,0,0,0,0,0,0,1,1,0
CUS_0x88fb,Architect,126680.84,10547.7366666666,Standard,Yes,High_spent_Large_value_payments,7.0,7.0,8.0,7.0,20.0,19.0,13.23,11.0,124.18,30.0142785999589,565.128007049882,259.311140575125,470.334519041659,38.0,13,0,1,1,1,0,0,1,1,1,1
CUS_0x88fd,Writer,105842.96,7903.83583883858,Standard,No,High_spent_Medium_value_payments,7.0,7.0,15.0,2.0,6.666666666666667,7.666666666666667,1.2,5.0,303.24,35.367981836996734,1313.34100950836,316.55041152199067,726.6107401310601,53.0,19,0,0,0,1,1,0,0,0,0,0
CUS_0x890,Journalist,19453.42,1861.11833333333,Bad,Yes,High_spent_Medium_value_payments,10.0,10.0,17.0,6.0,43.0,22.0,27.13,9.0,3327.0500000000006,34.503523001343105,63.14964017642063,104.77286253553912,297.30380126761503,40.0,5,1,1,0,0,1,0,0,0,1,0
CUS_0x8907,Architect,163904.56,13468.7133333333,Good,No,High_spent_Large_value_payments,3.0,5.0,2.0,0.0,4.0,3.0,9.13,1.0,29.82,38.63200450801815,0.0,502.6308283927875,1094.240504940541,34.0,16,0,0,0,0,0,1,0,0,0,0
CUS_0x8908,Lawyer,8375.46,531.954999999999,Standard,Yes,Low_spent_Small_value_payments,7.0,5.0,10.0,4.0,17.666666666666668,8.0,17.66,5.0,1885.89,30.763794118690868,16.2912523160188,27.518660467157797,286.05225388348964,18.0,6,1,1,0,1,0,0,0,1,0,0
CUS_0x8916,Architect,54908.22,4440.685,Standard,Yes,High_spent_Medium_value_payments,4.0,3.0,6.0,0.0,9.0,19.0,18.65,6.0,1282.04,32.76202673034637,0.0,240.32135944889433,470.4138072177713,42.0,16,0,0,0,0,0,1,0,0,0,0
CUS_0x8917,Developer,21434.2,1879.39661228949,Standard,Yes,Low_spent_Medium_value_payments,6.0,6.0,18.0,6.0,15.0,11.0,10.09,11.0,1240.7,31.9395274704237,177.693964812513,95.58652328452918,268.9471848165945,24.0,8,1,1,0,0,1,0,1,0,1,0
CUS_0x8919,Scientist,76891.0,6248.65584102157,Bad,Yes,High_spent_Medium_value_payments,6.0,7.0,19.0,4.0,56.75,21.25,6.79,12.0,1999.24,29.002759842429228,362.184651962012,214.1354105688452,558.6657631142288,35.0,15,0,1,1,0,0,0,1,1,0,0
CUS_0x891b,Scientist,42121.92,3500.16,Good,No,High_spent_Large_value_payments,4.0,5.0,7.0,3.0,11.0,2.6666666666666665,11.15,5.0,165.17,33.345923011141764,89.25193200252981,138.25798598883074,392.5060820086383,42.0,17,1,0,0,0,0,0,1,0,1,0
CUS_0x8924,Lawyer,19008.32,1825.02666666666,Standard,No,Low_spent_Medium_value_payments,4.0,3.0,7.0,2.0,21.0,13.333333333333334,6.79,7.0,673.99,33.0426394619481,31.0939007052294,105.45208502280228,319.29001427196766,40.0,28,0,0,0,0,0,0,0,0,1,1
CUS_0x8925,Lawyer,45705.78,3866.815,Standard,No,Low_spent_Small_value_payments,8.0,3.0,20.0,0.0,9.0,8.0,9.97,4.0,132.3,27.608309795001002,0.0,220.51933574060956,439.495497592723,35.0,31,0,0,0,0,0,1,0,0,0,0
CUS_0x8927,Media_Manager,29758.46,2687.87166666666,Standard,No,High_spent_Medium_value_payments,5.0,6.0,8.0,3.0,27.333333333333332,18.0,10.456666666666665,4.333333333333333,817.4500000000002,33.7072884292817,71.5060301719589,103.03070405715006,357.5837657708903,29.0,27,0,0,0,1,0,0,0,1,0,1
CUS_0x8928,Manager,16578.115,1426.50958333333,Standard,Yes,Low_spent_Small_value_payments,3.0,5.0,15.0,2.0,10.0,12.666666666666666,13.29,7.0,1054.86,35.06058057501877,21.4259720843138,128.75617608099734,272.4688101680213,32.0,23,0,0,0,0,0,0,1,0,0,1
CUS_0x892d,Manager,9427.945,921.662083333333,Bad,Yes,Low_spent_Small_value_payments,6.0,6.0,28.0,7.0,39.25,25.5,8.17,11.0,2358.57,36.941916936896,48.0947119375295,62.552449363451274,269.01904703235175,16.0,8,1,1,0,1,0,0,1,1,0,1
CUS_0x8934,Developer,60901.36,5351.11333333333,Good,No,High_spent_Small_value_payments,1.0,1.0,7.0,3.0,2.5,1.5,10.69,4.0,475.75,33.80276405972187,94.3359935022614,146.78228362512561,546.4930562059453,42.0,20,0,1,0,0,1,0,0,0,0,0
CUS_0x8936,Accountant,18979.35,1712.6125,Standard,Yes,High_spent_Medium_value_payments,8.0,10.0,29.0,7.0,30.25,9.0,16.87,13.0,1472.35,31.666775512426174,95.0072738535367,68.33816438891036,275.41581175755226,41.0,14,0,1,1,1,1,0,0,0,1,0
CUS_0x893e,Media_Manager,20997.075,1895.75625,Good,No,Low_spent_Medium_value_payments,0.0,2.0,8.0,0.0,10.0,6.333333333333333,0.6999999999999998,5.0,707.15,27.666988756031767,0.0,160.56551160654033,312.343446726792,42.0,27,0,0,0,0,0,1,0,0,0,0
CUS_0x893f,Media_Manager,53956.32,4514.36,Standard,Yes,High_spent_Medium_value_payments,4.0,6.0,12.0,4.0,18.0,12.5,17.88,1.0,432.92,34.57645412741365,158.845577927749,206.32220222182698,346.2682198504227,44.0,22,0,1,0,0,0,0,1,0,1,1
CUS_0x8945,Manager,8453.49,977.4575,Bad,Yes,Low_spent_Medium_value_payments,9.0,7.0,18.0,5.0,32.0,17.75,1.52,12.0,2314.96,34.77033397072358,29.2364158873978,36.105659570918526,297.01862287737475,30.0,16,1,0,1,0,0,0,0,1,1,0
CUS_0x894e,Accountant,36841.39,2966.11583333333,Good,No,High_spent_Large_value_payments,0.0,5.0,4.0,1.0,3.5,11.0,3.16,5.0,414.56,30.27816289639115,29.8357624939441,151.73775045304674,377.53807038634176,38.0,17,0,0,0,0,0,0,0,0,0,1
CUS_0x894f,Scientist,19223.95,1761.99583333333,Bad,Yes,High_spent_Large_value_payments,10.0,8.0,23.0,4.0,49.333333333333336,23.333333333333332,14.1,15.0,1526.8,27.95157932306167,47.6307726391461,3361.623620198081,296.60010621294265,34.0,18,0,0,0,0,1,0,1,0,0,0
CUS_0x8956,Accountant,43615.2,3420.6,Good,No,High_spent_Large_value_payments,4.0,6.0,3.0,4.0,11.0,9.0,6.46,7.0,1030.5,38.09610508262375,128.549986717422,82.26871707338235,376.24129620919496,24.0,21,0,0,1,1,0,0,0,0,0,1
CUS_0x8957,Doctor,14154.255,1467.52125,Standard,Yes,Low_spent_Small_value_payments,5.0,7.0,14.0,4.0,23.0,9.75,3.9,5.0,700.09,31.670414322581976,31.1960682475982,2613.360021183424,261.61842294142525,25.0,30,0,0,0,0,1,0,1,0,1,0
CUS_0x8958,Lawyer,14129.42,1027.45166666666,Standard,Yes,Low_spent_Medium_value_payments,5.0,4.0,27.0,5.0,28.333333333333332,11.0,8.63,11.0,2550.42,31.808628041797533,55.22550617995531,61.80944218182861,235.84883906913834,29.0,17,0,1,0,1,0,0,1,0,0,0
CUS_0x8959,Scientist,72618.32,6295.52666666666,Standard,No,High_spent_Medium_value_payments,5.0,6.0,14.0,3.0,5.666666666666667,17.666666666666668,10.02,1.3333333333333333,805.9500000000002,36.9022513745519,127.500728855511,328.35776252162697,440.3608419561947,42.0,28,0,1,1,0,0,0,0,0,0,1
CUS_0x895d,Writer,30638.93,2801.24416666666,Standard,Yes,High_spent_Large_value_payments,5.0,6.0,16.0,4.0,13.75,13.25,0.64,5.0,1472.21,28.814106892736575,74.6329237681036,100.7100380375577,359.7814548610045,32.0,17,0,1,0,0,1,0,0,1,0,0
CUS_0x8962,Lawyer,9542.28,671.19,Standard,Yes,Low_spent_Medium_value_payments,6.0,6.0,14.0,4.0,21.5,10.0,14.96,11.0,322.61,34.91320063850415,22.4006989925287,54.1522879049034,275.56601310256747,41.0,8,0,0,0,0,1,0,1,0,0,0
CUS_0x8964,Developer,16113.89,1454.82416666666,Bad,Yes,Low_spent_Small_value_payments,7.0,8.0,17.0,9.0,21.0,15.5,22.4,14.0,4298.54,36.174778517712326,103.131857457442,2570.330520772231,225.43852074342925,35.0,2,1,1,0,1,1,0,1,1,0,0
CUS_0x8966,Mechanic,103187.22,8420.935,Good,No,High_spent_Large_value_payments,0.0,3.0,6.0,0.0,10.0,10.666666666666666,4.07,9.0,790.9900000000001,35.86382953988477,0.0,319.26081320383065,779.4993534628351,56.0,22,0,0,0,0,0,1,0,0,0,0
CUS_0x8967,Journalist,45827.74,3953.97833333333,Standard,No,Low_spent_Small_value_payments,5.0,6.0,6.0,2.0,14.0,7.5,1.58,3.0,978.02,29.10985063286725,53.7112412836819,309.13403886803303,312.5525531816175,30.0,28,0,1,0,0,0,0,1,0,0,0
CUS_0x896e,Accountant,30807.57,2796.2975,Good,No,High_spent_Large_value_payments,0.0,5.0,4.0,4.0,8.333333333333334,5.0,5.213333333333334,5.0,708.2000000000002,35.7738760742792,88.4921148929351,99.9311147211074,347.8731870526237,49.0,27,0,0,1,1,0,0,0,0,1,0
CUS_0x896f,Architect,14271.95,1433.32916666666,Standard,Yes,High_spent_Medium_value_payments,6.0,6.0,16.0,2.0,49.5,6.75,11.55,13.0,1581.81,33.7255294901386,18.5603016277691,90.76230369883805,301.510311340059,35.0,19,0,0,0,1,0,0,0,1,0,0
CUS_0x8971,Entrepreneur,73678.88,6362.90666666666,Bad,Yes,High_spent_Large_value_payments,10.0,9.0,22.0,9.0,55.333333333333336,24.0,16.66,9.333333333333334,4936.75,32.3798202124932,539.3775515163487,227.41075349295832,297.993004249936,41.0,1,1,1,1,1,1,0,1,1,0,0
CUS_0x8973,Musician,30472.5,2270.375,Standard,No,High_spent_Large_value_payments,3.0,7.0,27.0,7.0,19.5,14.0,14.87,11.0,1872.17,28.52483069962625,128.785185387148,106.2089156275256,252.0433989853255,35.0,14,1,0,1,1,0,0,1,1,1,0
CUS_0x8974,Writer,134150.0,10886.1666666666,Good,No,High_spent_Small_value_payments,4.0,3.0,10.0,2.0,13.0,1.0,3.51,5.0,1295.2,31.8767040052961,201.734192750714,366.25545019669033,777.2936903859273,22.0,16,0,0,0,0,0,0,1,1,0,0
CUS_0x8977,Scientist,58051.53,4819.6275,Bad,Yes,High_spent_Medium_value_payments,10.0,7.0,32.0,8.0,29.0,18.5,2.48,12.0,2156.34,26.2482268834186,312.644657258408,5062.843969114642,207.7481685047175,41.0,16,1,0,0,0,0,0,1,1,0,1
CUS_0x897e,Musician,58604.32,4788.69333333333,Bad,Yes,High_spent_Medium_value_payments,7.0,7.0,18.0,6.0,39.5,19.0,6.25,14.0,1887.32,33.0709914359487,197.425142656369,92.47595701418754,438.9682336627755,37.0,20,1,1,0,1,0,0,1,1,0,0
CUS_0x897f,Musician,57136.44,4954.37,Bad,Yes,High_spent_Medium_value_payments,9.0,6.0,27.0,6.0,18.0,20.333333333333332,25.89,11.0,3811.31,30.2051180451198,234.159487156454,169.9870671771273,351.290445666418,25.0,2,1,0,1,0,0,0,0,1,1,1
CUS_0x8980,Engineer,74766.86,6025.57166666666,Good,No,High_spent_Medium_value_payments,4.0,7.0,2.0,3.0,11.0,11.0,3.82,3.0,107.57,39.665763713522395,153.394993945712,165.80820171176674,533.353971009186,53.0,23,0,0,0,0,1,0,0,1,0,1
CUS_0x8983,Scientist,60122.68,5004.22333333333,Good,No,High_spent_Large_value_payments,2.0,5.0,8.0,0.0,4.666666666666667,12.0,11.063333333333333,5.0,1200.67,33.16843337024947,0.0,228.45228202018288,521.9700513131494,29.0,16,0,0,0,0,0,1,0,0,0,0
CUS_0x8984,Scientist,154493.88,13023.49,Good,No,High_spent_Large_value_payments,2.0,4.0,11.0,4.0,14.0,6.0,7.41,3.0,577.39,34.0318716983853,328.065111441205,103.796526371074,1041.035321751955,31.0,17,0,1,0,0,0,0,0,0,1,1
CUS_0x8985,Developer,7299.77,636.626613616209,Bad,Yes,Low_spent_Small_value_payments,7.0,7.0,25.0,2.0,44.0,22.333333333333332,11.75,8.0,1775.5199999999998,30.535335544799665,35.301324532492266,46.705655605253206,279.7166685528357,44.0,6,0,0,0,0,0,0,0,1,0,1
CUS_0x8988,Writer,16017.57,1101.08979044039,Good,No,Low_spent_Medium_value_payments,1.0,7.0,3.0,1.0,8.666666666666666,11.0,1.59,3.0,789.4699999999999,29.912491443771767,109.135931439695,90.9370502873054,305.24781116593635,33.0,22,0,0,0,0,0,0,1,0,0,0
CUS_0x898a,Entrepreneur,142743.4,12155.2833333333,Good,No,Low_spent_Medium_value_payments,3.0,4.0,4.0,0.0,2.0,2.5,11.75,6.25,1194.0,37.459497584873404,0.0,749.407728833522,728.6206044998067,44.0,33,0,0,0,0,0,1,0,0,0,0
CUS_0x899,Journalist,73057.16,5998.09666666666,Standard,Yes,Low_spent_Medium_value_payments,4.0,6.0,32.0,2.0,23.0,13.666666666666666,10.0,14.0,2569.09,32.263807318409164,91.3541875220082,3489.3636963441872,459.135105893736,19.0,9,1,0,0,0,0,0,1,0,0,0
CUS_0x8990,Journalist,43220.64,3702.72,Good,No,High_spent_Large_value_payments,2.0,5.0,12.0,1.0,14.5,6.0,8.77,2.5,1292.16,31.001659846118898,26.4791104830903,72.18188263140513,521.6110068855035,54.0,19,0,0,0,0,1,0,0,0,0,0
CUS_0x8991,Engineer,148786.04,12492.8366666666,Good,No,High_spent_Large_value_payments,4.0,4.0,4.0,3.0,9.5,10.5,6.71,2.5,399.45,39.19273285841485,237.413510889801,494.685363731479,777.1847920453854,50.0,24,1,0,0,0,1,0,0,0,1,0
CUS_0x8998,Accountant,85768.98,7148.415,Good,No,High_spent_Large_value_payments,2.0,1.0,8.0,0.0,4.5,1.0,3.25,4.0,773.33,33.71120248566705,0.0,73.724108312334,569.653222346115,51.0,23,0,0,0,0,0,1,0,0,0,0
CUS_0x899d,Developer,14938.01,985.834166666666,Bad,Yes,Low_spent_Small_value_payments,7.0,5.0,17.0,8.0,46.75,21.25,18.45,13.0,3446.44,33.570474159281474,89.3379294252564,75.1928182770721,214.0526689643375,22.0,14,0,0,0,0,1,0,0,1,1,0
CUS_0x89a,Doctor,49217.68,4154.47333333333,Standard,No,High_spent_Small_value_payments,7.0,3.0,5.0,0.0,20.0,10.0,9.88,5.0,1140.58,31.959797128404,0.0,2656.3546839298756,481.510812805284,55.0,18,0,0,0,0,0,1,0,0,0,0
CUS_0x89a6,Entrepreneur,35284.57,2873.38083333333,Good,No,Low_spent_Small_value_payments,3.0,4.0,9.0,2.0,13.0,0.0,4.67,4.0,1109.18,28.544250678094,38.3817394165632,161.4944536542264,354.96189026254274,40.0,32,0,0,1,0,0,0,0,0,1,0
CUS_0x89a9,Media_Manager,32428.98,2512.415,Bad,Yes,Low_spent_Small_value_payments,6.0,5.0,23.0,5.0,25.75,23.25,27.13,12.0,4903.14,29.828637342132176,109.273296073257,2634.671622133584,235.49075529703123,27.0,11,0,0,1,1,0,0,0,1,0,0
CUS_0x89aa,Manager,85744.12,7125.34333333333,Standard,Yes,High_spent_Large_value_payments,6.0,7.0,11.0,2.0,29.5,18.25,18.08,5.25,717.79,33.44802701984762,72.0991764912003,2642.892153574532,635.2123485862872,39.0,16,1,0,1,0,0,0,0,0,0,0
CUS_0x89ab,Media_Manager,105910.08,8876.84,Standard,Yes,High_spent_Large_value_payments,6.0,5.0,18.0,3.0,22.0,14.0,8.003333333333332,8.0,1300.88,31.745489237201166,241.79437603001398,158.8569943382515,740.3659629650659,16.0,10,1,0,1,0,0,0,0,0,0,1
CUS_0x89b2,Media_Manager,143961.52,12276.7933333333,Good,No,High_spent_Large_value_payments,4.0,3.0,12.0,4.0,23.0,12.666666666666666,5.033333333333334,3.0,1296.94,37.85968673288723,247.059916904042,3486.8392311918055,973.3506908742987,41.0,33,1,0,0,0,0,0,0,1,1,0
CUS_0x89b4,Accountant,11465.92,744.493333333333,Standard,Yes,Low_spent_Small_value_payments,7.0,5.0,11.0,0.0,25.0,8.75,9.1,8.5,1422.93,29.259024026719125,0.0,44.43628708598015,304.7498163596857,27.0,15,0,0,0,0,0,1,0,0,0,0
CUS_0x89b9,Journalist,37085.98,3220.49833333333,Standard,Yes,High_spent_Medium_value_payments,7.0,5.0,9.0,6.0,10.25,13.25,17.72,7.25,1224.04,30.42777391757885,109.801749678429,2659.6950107150556,302.06249451448326,28.0,8,1,0,0,1,0,0,1,1,0,0
