Customer_ID,Occupation,Annual_Income,Monthly_Inhand_Salary,Credit_Mix,Payment_of_Min_Amount,Payment_Behaviour,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Age,Credit_History_Age,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,None,Not Specified,Payday Loan,Personal Loan,Student Loan,Age_group,EMI_to_Income_Ratio,Investment_to_Income_Ratio,Outstanding_Debt_to_Income_Ratio
CUS_0x85bb,Writer,20203.625,1722.63541666666,Good,No,High_spent_Medium_value_payments,0.0,5.0,5.0,0.0,27.666666666666668,6.0,4.736666666666667,4.666666666666667,318.06,31.34357042376753,0.0,112.4867293937726,326.4434789395603,51.0,29,0,0,0,0,0,1,0,0,0,0,50s,0.0,0.06529920858787235,0.18463570232141957
CUS_0x85bd,Scientist,49768.71,4045.3925,Standard,Yes,High_spent_Medium_value_payments,7.0,5.0,18.0,6.0,26.0,10.333333333333334,4.966666666666666,13.0,1428.04,34.00548641420333,225.693490866946,186.470535326168,252.375223806884,32.0,14,0,1,1,0,0,0,0,0,0,1,30s,0.05579025789634653,0.04609454714868038,0.35300406573651383
CUS_0x85be,Writer,19669.56,1880.13,Bad,Yes,High_spent_Medium_value_payments,8.0,8.0,30.0,5.0,24.666666666666668,21.33333333333333,17.01,6.333333333333333,4312.41,35.71456918391403,69.0209602847637,64.87004757148024,307.455325477089,25.0,7,0,1,0,1,1,0,0,1,0,1,20s,0.0367107382387195,0.034502958610032414,2.2936765010930094
CUS_0x85c0,Manager,53698.44,4293.87,Bad,Yes,High_spent_Small_value_payments,7.0,5.0,29.0,5.0,35.0,23.0,25.44,12.5,3436.19,27.393351515304552,143.316686362747,156.35757079117894,389.7127428460725,42.0,13,1,0,0,1,1,0,0,1,0,0,40s,0.033377043637265916,0.03641413708174187,0.8002547818168692
CUS_0x85c6,Teacher,14394.435,1452.53625,Standard,Yes,Low_spent_Medium_value_payments,5.0,6.0,5.0,5.0,17.0,13.5,13.18,8.0,159.41,31.220966924030748,53.5170155179801,5066.05608871359,261.8058022767135,18.0,20,1,0,1,0,1,0,1,1,0,0,10s,0.03684384160325093,3.4877312622756156,0.10974597019523608
CUS_0x85cb,Writer,68475.24,5488.27,Bad,No,High_spent_Large_value_payments,7.0,8.0,32.0,5.0,51.0,24.0,3.2,10.0,4116.64,32.0018997737632,236.008419359332,10000.0,496.716734752257,22.0,14,0,0,1,1,1,0,1,0,0,1,20s,0.04300233395210731,1.8220677918542636,0.7500797154658936
CUS_0x85d,Architect,41771.02,3293.91833333333,Bad,Yes,High_spent_Medium_value_payments,6.0,10.0,17.0,7.0,36.333333333333336,20.0,24.16,13.0,3524.73,32.7402729692576,127.617608862759,127.17149293308104,341.26939820415834,45.0,9,1,1,1,1,1,0,1,0,0,0,40s,0.03874340403989751,0.03860796779511772,1.0700720671581123
CUS_0x85d3,Lawyer,31305.26,2826.77166666666,Standard,No,High_spent_Small_value_payments,5.0,6.0,11.0,0.0,16.0,19.0,7.27,2.333333333333333,707.33,28.52962852453437,0.0,218.22431145483733,334.4528552118283,39.0,29,0,0,0,0,0,1,0,0,0,0,30s,0.0,0.07719912932061056,0.25022537488289115
CUS_0x85d5,Scientist,114128.44,9743.70333333333,Standard,Yes,High_spent_Small_value_payments,7.0,4.0,10.0,2.0,18.0,12.5,2.37,2.0,951.72,37.29305773655816,164.958618136504,560.7276825898525,513.6840326069755,54.0,17,0,1,0,0,0,0,0,0,0,1,50s,0.016929766074894596,0.05754769653870682,0.09767538762640218
CUS_0x85da,Journalist,77751.8,6515.31666666666,Bad,Yes,High_spent_Large_value_payments,10.0,10.0,19.0,5.0,40.0,21.33333333333333,10.12,8.0,2442.69,34.17063266382954,320.643868059004,245.538103783038,342.0163614912893,42.0,20,0,1,0,0,1,0,1,0,1,0,40s,0.04921385781591649,0.03768628853287329,0.37491500796840305
CUS_0x85dd,Lawyer,8974.555,783.879583333333,Bad,Yes,Low_spent_Small_value_payments,10.0,8.0,28.0,7.0,19.33333333333333,24.0,8.87,7.666666666666667,1660.14,25.7185364023903,30.443262439394,52.1836794780074,265.77056681901934,46.0,17,0,1,1,1,0,0,1,1,1,0,40s,0.0388366569134745,0.06657104048571331,2.1178507965987556
CUS_0x85e7,Doctor,102207.42,7920.44550679491,Good,No,High_spent_Large_value_payments,2.0,3.0,7.0,0.0,8.5,5.5,11.07,6.0,911.23,39.8487853587444,306.919746602543,317.0734749836805,786.355025016319,29.0,24,0,0,0,0,0,1,0,0,0,0,20s,0.0387503135195158,0.040032277819683854,0.11504782139063521
CUS_0x85e8,Lawyer,126115.56,10304.63,Standard,No,High_spent_Large_value_payments,8.0,7.0,19.0,4.0,16.0,13.5,6.220000000000001,5.5,1208.29,28.25653225137865,389.007511417956,385.42758372627065,511.027904855772,22.0,29,0,0,1,1,0,0,0,0,0,1,20s,0.037750750043228726,0.03740334041360735,0.11725700000873394
CUS_0x85e9,Musician,20929.295,1704.10791666666,Good,No,High_spent_Small_value_payments,5.0,3.0,9.0,3.0,12.0,5.5,1.99,9.0,858.09,35.69844923406285,40.3981749607208,61.170311343987,338.8423053619585,46.0,22,0,0,1,0,0,0,0,1,0,1,40s,0.02370634779969928,0.035895796707311765,0.5035420536502623
CUS_0x85f1,Teacher,45109.52,4018.12666666666,Standard,No,High_spent_Large_value_payments,6.0,6.0,1.0,4.0,18.5,12.5,10.21,2.5,651.79,30.04448840329388,93.5611593607873,223.6637649684051,349.58774233747323,32.0,26,1,1,0,0,1,0,0,0,0,1,30s,0.02328477101952671,0.055663691944771644,0.16221240744028337
CUS_0x85f4,Developer,76714.08,6401.84,Good,No,Low_spent_Medium_value_payments,0.0,7.0,11.0,3.0,6.0,2.0,6.78,3.0,1126.3,31.50988903559693,101.28372488792,347.4113832762,471.4888918358786,32.0,22,0,0,0,0,0,0,1,1,0,0,30s,0.01582103346661585,0.054267426751715135,0.17593379403421516
CUS_0x85fa,Musician,83126.24,6679.48392514706,Bad,Yes,High_spent_Large_value_payments,9.0,8.0,34.0,4.0,62.0,20.0,5.559999999999997,8.0,2331.17,28.903370621017626,487.126212084832,2732.0924457181563,481.5575958911688,23.0,9,0,0,0,1,0,0,1,0,0,1,20s,0.072928719874733,0.40902747522638955,0.34900450785180614
CUS_0x85fd,Teacher,40225.32,3609.11,Good,No,High_spent_Large_value_payments,0.0,5.0,11.0,1.0,12.5,3.0,9.02,8.0,674.01,35.036201776115675,18.3774215571138,156.14931143482872,446.3842670080568,42.0,16,0,0,0,0,0,0,0,0,0,1,40s,0.005091953849318474,0.04326532342733491,0.18675241264466863
CUS_0x8600,Architect,20002.88,1929.90666666666,Bad,Yes,Low_spent_Small_value_payments,10.0,8.0,29.0,5.0,33.0,24.25,18.31,11.25,3571.7,32.93204111537223,60.9647723734224,94.08458351472989,320.4413107785135,29.0,6,1,0,0,0,1,0,0,0,1,1,20s,0.0315894926041791,0.04875084642162154,1.8507112606481897
CUS_0x8603,Manager,116897.68,9893.47333333333,Good,No,High_spent_Large_value_payments,0.0,4.0,12.0,1.0,27.0,11.5,7.1,6.0,742.09,34.26488019762007,75.399385820691,286.6929739159472,879.754973596691,20.0,16,0,0,0,1,0,0,0,0,0,0,20s,0.007621123874327691,0.02897799026253139,0.07500803560057441
CUS_0x8608,Entrepreneur,169339.88,13931.6566666666,Good,No,High_spent_Large_value_payments,1.0,6.0,9.0,3.0,8.0,4.0,12.553333333333333,2.0,1163.93,33.27055191957516,343.189353671636,475.4605310752887,834.5157819197384,39.0,26,0,0,0,0,0,0,1,1,0,1,30s,0.024633779160863446,0.03412806835908419,0.08354569939875581
CUS_0x8617,Accountant,57326.49,5042.2075,Standard,No,Low_spent_Medium_value_payments,3.0,5.0,13.0,2.0,17.0,19.0,11.24,4.0,1040.21,40.4308529622414,55.2450053823342,388.255040429104,340.720704188561,21.0,23,0,0,0,0,0,0,0,1,0,1,20s,0.010956511683094,0.07700100410962936,0.20630051420930218
CUS_0x861a,Scientist,47828.67,4107.7225,Standard,Yes,Low_spent_Small_value_payments,8.0,4.0,7.0,6.0,25.75,15.5,13.98,7.0,1379.29,30.321368809471725,230.798329731958,265.94847531189686,181.52544495614387,16.0,20,0,0,1,1,1,0,1,0,1,0,10s,0.056186446317139975,0.06474353496661395,0.33577974169384617
CUS_0x861c,Doctor,58539.84,4794.32,Bad,Yes,High_spent_Medium_value_payments,6.0,7.0,32.0,8.0,17.333333333333332,17.666666666666668,19.56,13.333333333333334,2735.13,35.42116576881317,236.562327838016,258.6706378690717,247.53236762624465,29.0,6,0,0,1,0,1,0,1,1,0,1,20s,0.04934220657736989,0.05395356127022637,0.570493834370672
CUS_0x8627,Mechanic,12549.985,828.832083333333,Standard,No,Low_spent_Small_value_payments,7.0,5.0,13.0,1.0,11.0,15.0,3.87,6.0,803.44,26.6506800214547,9.94769779335749,94.2468367068074,268.688673833168,39.0,32,0,0,0,0,0,0,1,0,0,0,30s,0.012002066514306017,0.11371041083227948,0.9693640197526946
CUS_0x862b,Manager,145282.24,12154.8533333333,Good,No,Low_spent_Medium_value_payments,5.0,7.0,10.0,1.0,30.0,12.0,1.55,4.0,1417.24,39.3181802841542,104.35144315941,10000.0,539.401706095528,45.0,24,0,0,0,0,0,0,0,0,0,1,40s,0.008585166788745864,0.8227166322588311,0.11659869199025058
CUS_0x8636,Mechanic,101342.2,8444.18333333333,Standard,Yes,Low_spent_Medium_value_payments,2.0,3.0,14.0,2.0,11.75,17.5,14.46,9.0,828.02,35.17072881580058,114.32998880155,2837.91579695528,583.7427462420537,34.0,7,0,0,0,0,1,0,0,1,0,0,30s,0.013539496276713166,0.3360793678830533,0.09805803205757023
CUS_0x8638,Developer,117827.22,9684.935,Good,No,High_spent_Large_value_payments,1.0,1.0,5.0,2.0,13.0,8.333333333333334,7.036666666666659,5.0,1470.72,40.47155478072327,120.238504268714,213.7927147187033,780.1377679354606,34.0,20,0,0,0,0,0,0,0,0,0,1,30s,0.012415003742277466,0.022074770219800477,0.15185646573776695
CUS_0x863b,Manager,56978.79,4742.2325,Standard,Yes,High_spent_Medium_value_payments,10.0,6.0,30.0,6.0,30.33333333333333,21.0,10.62,9.0,1319.37,29.039704869029368,251.724185869984,3387.251507081631,360.7642902294287,33.0,7,1,1,0,0,0,0,1,0,1,0,30s,0.053081367450875515,0.7142736057503783,0.2782170633767956
CUS_0x864,Teacher,34480.2,2691.35,Standard,Yes,Low_spent_Large_value_payments,7.0,4.0,5.0,0.0,30.25,11.0,2.35,4.0,398.91,31.928963673768976,0.0,191.49588421470875,350.13911578529024,30.0,17,0,0,0,0,0,1,0,0,0,0,20s,0.0,0.07115235261660831,0.14821929514927454
CUS_0x8643,Musician,14205.09,1086.7575,Bad,Yes,Low_spent_Large_value_payments,7.0,10.0,21.0,8.0,33.0,20.33333333333333,19.42,16.0,4845.24,31.241612378188066,49.032395469112906,62.980656915066994,276.6626976158193,34.0,14,0,1,0,0,1,0,1,0,0,1,30s,0.04511806494927609,0.05795281552238379,4.458437139840305
CUS_0x8647,Teacher,21825.32,2006.66583222829,Standard,No,High_spent_Small_value_payments,4.0,5.0,12.0,4.0,15.333333333333334,9.0,7.73,4.0,428.44,30.824451480302567,144.771246451897,164.22129835986178,251.9959562932827,22.0,31,0,0,0,0,1,0,0,0,1,1,20s,0.07214516942820352,0.08183789035641437,0.2135083944316934
CUS_0x864a,Teacher,134810.13,10998.1775,Good,No,High_spent_Large_value_payments,5.0,7.0,6.0,2.0,2.0,0.6666666666666666,10.54,9.0,744.9699999999999,33.859781809212166,199.842098491031,413.34699169303184,739.9619931492667,50.0,33,1,0,0,0,0,0,0,1,0,0,40s,0.018170474016356894,0.037583226102054806,0.06773576803975022
CUS_0x864c,Musician,43075.97,3481.66416666666,Good,No,High_spent_Medium_value_payments,3.0,5.0,12.0,1.0,3.0,9.0,7.81,2.0,228.63,30.5895555057515,30.3066604946869,90.36777549745776,482.4919806745215,52.0,17,0,0,0,0,0,0,0,1,0,0,50s,0.00870464784767063,0.025955339507651515,0.06566687338454301
CUS_0x864e,Media_Manager,28806.44,2239.61124978466,Standard,Yes,High_spent_Large_value_payments,4.0,3.0,6.0,5.0,27.0,19.5,11.26,8.0,332.57,30.83651570749825,204.079111136468,139.57620223380235,243.94241595789475,33.0,13,0,0,1,0,1,0,0,1,1,1,30s,0.09112256029080508,0.062321620436235396,0.1484945211058289
CUS_0x8653,Accountant,14958.54,1090.91147424853,Standard,Yes,Low_spent_Small_value_payments,6.0,10.0,18.0,7.0,41.0,18.0,16.546666666666667,8.0,1746.0600000000002,29.340647286095265,172.80670607187503,103.5460250310278,231.20196131523,39.0,19,1,0,1,1,1,0,0,0,1,0,30s,0.15840580115899158,0.09491698224400386,1.6005515032306048
CUS_0x8658,Musician,21202.09,1943.84083333333,Standard,Yes,Low_spent_Small_value_payments,7.0,6.0,8.0,1.0,21.0,15.0,16.29,7.0,192.21,26.8018994111749,15.323203021484,95.7542605379803,373.306619773869,34.0,29,0,1,0,0,0,0,0,0,0,0,30s,0.007882951504423086,0.049260340093679036,0.09888155280203428
CUS_0x865c,Manager,35650.02,2696.835,Standard,Yes,Low_spent_Medium_value_payments,7.0,4.0,20.0,2.0,22.5,18.75,17.78,9.0,770.37,29.9940388928665,37.8279142253872,2625.588802120777,326.75586021304173,20.0,20,1,1,0,0,0,0,0,0,0,0,20s,0.014026781106514561,0.97358155101101,0.2856570757944034
CUS_0x8661,Accountant,40276.27,3381.35583333333,Good,No,High_spent_Medium_value_payments,5.0,4.0,12.0,3.0,28.0,11.666666666666666,7.686666666666666,9.0,786.37,33.05706267438783,54.1163568599533,85.6234038966785,445.06248924336734,38.0,22,0,0,0,0,0,0,0,1,1,1,30s,0.016004336581934224,0.02532221041411995,0.23256055817846266
CUS_0x8666,Engineer,19599.81,1716.3175,Standard,Yes,Low_spent_Medium_value_payments,6.0,7.0,31.0,5.0,20.0,18.25,13.67,9.0,1825.52,30.639719318365778,53.3765326976341,2561.009960036773,301.529896884633,30.0,15,1,0,0,0,1,0,0,1,1,0,20s,0.031099451411311773,1.4921539633761078,1.0636260482107767
CUS_0x8669,Architect,170759.4,13947.95,Good,No,High_spent_Large_value_payments,2.0,1.0,10.0,3.0,6.333333333333333,0.0,3.15,8.0,12.65,38.49824109955233,358.860196571229,351.49125725795466,927.7768795041488,47.0,26,0,0,0,1,0,0,1,0,0,1,40s,0.02572852616844977,0.025200209153169794,0.0009069433142504812
CUS_0x866d,Manager,144962.44,11940.2033333333,Standard,Yes,High_spent_Medium_value_payments,7.0,6.0,8.0,3.0,10.333333333333334,13.0,8.22,5.0,1264.61,33.43076369346367,229.047845424814,329.23238842576967,902.406766149415,43.0,32,0,0,0,0,0,0,1,1,0,1,40s,0.01918290995810635,0.02757343231389169,0.10591193170635593
CUS_0x8670,Entrepreneur,27697.18,2283.09833333333,Standard,Yes,High_spent_Large_value_payments,4.0,3.0,19.0,3.0,24.75,13.75,15.06,12.0,824.16,33.480853385231725,45.0353615505536,83.84812173656834,361.9263500462108,30.0,17,0,1,0,1,0,0,0,0,0,0,20s,0.01972554615499274,0.03672558492658082,0.36098313768059387
CUS_0x8672,Writer,30619.73,2750.64416666666,Standard,Yes,High_spent_Medium_value_payments,5.0,3.0,19.0,2.0,14.333333333333334,16.333333333333332,9.88,4.0,1096.02,31.95137507440513,30.4530139114338,3420.384431713316,363.216038005025,28.0,27,0,0,1,1,0,0,0,0,0,0,20s,0.011071229888792913,1.243484880073846,0.3984593911789763
CUS_0x867a,Entrepreneur,80394.72,6639.56,Bad,Yes,High_spent_Medium_value_payments,9.0,7.0,34.0,6.0,62.0,14.5,0.63,8.0,2803.03,35.61750073949585,250.054459134102,262.4371805503285,421.4643603155685,33.0,2,0,1,1,0,1,0,0,0,1,1,30s,0.03766129971475549,0.039526290981680784,0.4221710474790498
CUS_0x867d,Scientist,144468.72,11788.06,Good,No,High_spent_Large_value_payments,3.0,3.0,7.0,3.0,1.0,10.0,3.01,7.0,539.74,31.48966552611855,241.399048415447,442.291446611832,656.0095065507101,48.0,21,0,1,1,0,0,0,0,0,1,0,40s,0.020478267706089636,0.03752029143148508,0.045787008210002325
CUS_0x867e,Teacher,32471.74,2837.97833333333,Bad,Yes,High_spent_Small_value_payments,7.0,10.0,19.0,9.0,60.0,22.0,2.77,11.0,1539.53,37.5960420826206,141.922722756024,155.170059648699,246.705050928609,40.0,17,0,1,1,1,1,0,1,1,0,1,30s,0.05000838839714803,0.054676266490887894,0.5424741908412509
CUS_0x867f,Musician,18525.13,1761.76083333333,Standard,Yes,Low_spent_Small_value_payments,10.0,9.0,34.0,2.0,19.75,14.5,18.72,8.5,1632.9,32.034816015620905,18.408032310526,113.14741435226492,314.6206366705415,28.0,11,0,0,1,0,1,0,0,0,0,0,20s,0.010448655664399793,0.06422404915097639,0.9268567952611823
CUS_0x868,Journalist,19014.19,1405.51583333333,Standard,Yes,Low_spent_Medium_value_payments,3.0,8.0,32.0,5.0,21.0,15.0,8.0,13.0,2034.13,29.356150224964225,75.4960320214124,88.04240234139267,259.5131489705275,33.0,17,0,0,1,1,0,0,0,0,0,1,30s,0.05371410995944852,0.06264063360466796,1.4472480151118932
CUS_0x8680,Mechanic,17455.36,1222.61333333333,Bad,Yes,Low_spent_Large_value_payments,7.0,10.0,21.0,7.0,51.66666666666666,15.0,3.1566666666666667,17.0,1657.79,34.63207990745977,58.79622097238191,60.66418032168644,282.80093203926464,33.0,10,0,1,1,1,1,0,0,1,0,0,30s,0.0480906099822092,0.04961845144964333,1.3559397356482326
CUS_0x8681,Lawyer,38791.68,3265.64,Bad,Yes,High_spent_Medium_value_payments,6.0,9.0,30.0,9.0,21.0,23.0,3.44,13.0,3772.55,31.78480603611745,197.661303387459,143.2204879035325,245.6822087090065,29.0,3,1,1,1,0,0,0,1,0,1,0,20s,0.060527585216820896,0.04385679006367282,1.1552253157114687
CUS_0x8684,Entrepreneur,22233.98,1933.83166666666,Good,No,High_spent_Medium_value_payments,5.0,6.0,3.0,4.0,7.0,2.0,8.74,3.0,1320.47,30.5803311788951,39.5980241908602,102.6882736423424,311.0968688334635,33.0,29,1,1,0,0,0,0,1,0,0,0,30s,0.020476458666702464,0.0531009370734661,0.6828257199221948
CUS_0x8688,Media_Manager,88983.52,7675.29333333333,Good,No,High_spent_Small_value_payments,2.0,3.0,9.0,1.0,8.75,0.0,9.7,4.5,1450.68,34.35580894889547,66.3314812771015,451.8198953258765,514.3779567303543,48.0,27,0,1,0,0,0,0,0,0,0,0,40s,0.00864220797777564,0.05886679188711267,0.18900645708220498
CUS_0x868a,Scientist,18214.24,1594.85333333333,Standard,No,Low_spent_Large_value_payments,5.0,7.0,20.0,3.0,19.666666666666668,15.666666666666666,3.91,2.0,1079.55,30.97475775566773,23.672978433310096,110.0860233029184,305.726331597104,36.0,31,0,0,0,1,0,0,1,0,0,1,30s,0.01484335765460783,0.06902579754643183,0.6768960991188336
CUS_0x868f,Entrepreneur,56987.92,4626.99333333333,Good,No,High_spent_Medium_value_payments,4.0,5.0,7.0,1.0,0.0,3.25,8.07,6.5,949.65,29.06746545733148,25.6585579355692,151.6209037386055,545.4198716591575,47.0,19,1,0,0,0,0,0,0,0,0,0,40s,0.005545406290240865,0.0327687750588083,0.20524127259026392
CUS_0x869,Architect,121256.4,9022.69176532676,Standard,No,High_spent_Medium_value_payments,4.0,4.0,19.0,2.0,14.0,19.33333333333333,4.92,7.0,1012.93,28.675294318613837,1060.77472262371,501.6376390494033,558.0992063334477,37.0,31,0,0,1,0,0,0,0,0,1,0,30s,0.11756743444347217,0.05559733747939203,0.11226472391449542
CUS_0x8694,Accountant,83330.32,7235.19333333333,Bad,Yes,High_spent_Small_value_payments,10.0,5.0,33.0,9.0,18.666666666666668,19.0,4.05,12.0,1538.13,33.00988629944023,342.243496335304,303.523729787171,337.75210721085665,24.0,18,0,0,1,1,0,0,1,1,1,0,20s,0.047302605551471665,0.04195101855658837,0.21259003445197053
CUS_0x8696,Media_Manager,36980.1,3352.675,Standard,Yes,High_spent_Medium_value_payments,6.0,10.0,29.0,6.0,54.0,17.75,10.55,14.0,2403.26,33.8699092459546,174.087220851692,118.48668964760418,300.193589500703,44.0,18,1,1,0,0,0,0,0,0,0,0,40s,0.05192487218465613,0.03534094108364341,0.7168186597269345
CUS_0x8697,Teacher,17916.46,1127.0756092286,Bad,Yes,Low_spent_Large_value_payments,9.0,9.0,18.0,7.0,61.333333333333336,18.0,17.21,12.0,4751.52,28.806494261755063,144.885749662241,61.33380741877041,272.21366702371967,23.0,11,0,1,1,0,1,0,0,1,1,1,20s,0.12855015979043732,0.054418538487181776,4.215795250198046
CUS_0x8698,Scientist,12875.73,818.9775,Standard,No,Low_spent_Medium_value_payments,6.0,5.0,15.0,4.0,4.0,18.33333333333333,0.57,2.0,52.94,29.532080989697302,39.6581884195968,70.77772145791313,254.79517345582263,35.0,29,1,0,0,0,1,0,0,1,0,1,30s,0.04842402681343114,0.08642205855217407,0.064641580507401
CUS_0x869b,Architect,23814.73,2104.56083333333,Standard,Yes,Low_spent_Medium_value_payments,3.0,4.0,10.0,4.0,30.0,11.5,9.55,10.0,837.41,29.155091366352,76.394320929649,96.58013501675094,322.4816273869325,34.0,6,1,0,1,0,0,0,0,0,1,0,30s,0.03629941207669967,0.04589087351957488,0.39790249192923527
CUS_0x86a7,Accountant,73926.36,6117.53,Bad,Yes,Low_spent_Medium_value_payments,8.0,6.0,21.0,6.0,45.0,15.666666666666666,20.28,7.0,3978.9,33.26550541169717,329.243729388353,270.83109377171064,224.92706221246144,23.0,4,1,1,0,1,1,0,0,1,0,1,20s,0.053819716354207174,0.04427131436571797,0.6504095607214023
CUS_0x86a8,Mechanic,35938.45,2830.87083333333,Standard,No,High_spent_Medium_value_payments,3.0,5.0,15.0,4.0,18.0,14.25,6.84,8.0,1438.83,30.38713400359095,96.9608552569007,112.02650342563524,331.5997246507965,28.0,21,0,1,1,0,0,0,0,0,1,0,20s,0.03425124668889608,0.039573159646328626,0.5082640942348429
CUS_0x86aa,Lawyer,54525.94,4655.82833333333,Standard,Yes,High_spent_Large_value_payments,3.0,5.0,10.0,4.0,9.333333333333334,10.0,11.02,10.0,157.1,34.1837450274205,131.080372671986,3387.771022298725,445.9376536076677,35.0,22,0,0,1,1,1,0,1,0,0,0,30s,0.02815403904253044,0.7276408792918826,0.03374265302593848
CUS_0x86ab,Mechanic,107677.98,8856.165,Standard,No,High_spent_Large_value_payments,3.0,4.0,12.0,2.0,9.333333333333334,9.333333333333334,3.27,7.0,877.65,40.2875483344666,99.7907942147834,158.99454872550177,866.831157059714,56.0,26,0,0,0,0,0,0,1,0,1,0,50s,0.011267946590288618,0.017952979503600232,0.09910045713917931
CUS_0x86b,Engineer,69692.16,6034.68,Bad,Yes,High_spent_Large_value_payments,9.0,5.0,32.0,7.0,15.0,22.0,14.66,9.0,2128.87,33.8846345000693,395.879393142695,92.4885613175902,355.100045539714,42.0,13,1,0,1,0,1,0,0,0,1,0,40s,0.06560072665703814,0.015326174928511568,0.3527726408028263
CUS_0x86b0,Journalist,31439.74,2227.86040799472,Bad,Yes,Low_spent_Small_value_payments,9.0,9.0,25.0,5.0,22.75,19.0,6.75,9.0,4207.63,30.77836818902975,318.684390443725,2609.5426825061586,245.35366039043728,40.0,7,1,1,1,0,1,0,0,0,0,0,30s,0.14304504415991234,1.1713223472807204,1.8886416693347747
CUS_0x86b2,Teacher,90182.31,7525.1925,Good,No,High_spent_Large_value_payments,0.0,3.0,12.0,3.0,16.0,2.0,6.47,5.0,1283.66,34.410831851220905,139.399184460287,288.37723955067395,589.7428259890376,24.0,16,1,0,0,1,0,0,1,0,0,0,20s,0.018524334687821872,0.03832157643152304,0.17058168279416108
CUS_0x86b5,Manager,15669.6,1268.8,Standard,Yes,Low_spent_Medium_value_payments,5.0,10.0,27.0,5.0,19.0,13.0,14.66,17.0,2004.47,25.9729052116319,35.2839136098788,71.58196669974905,305.0141196903715,17.0,8,0,0,0,1,1,0,0,1,1,1,10s,0.02780888525368758,0.0564170607658804,1.579815573770492
CUS_0x86b8,Media_Manager,28274.17,2087.18083333333,Good,No,Low_spent_Small_value_payments,0.0,7.0,1.0,1.0,30.0,7.0,10.27,7.0,1486.2,27.298726271926448,12.2113428265989,136.9627595813635,349.54398092537053,30.0,30,0,1,0,0,0,0,0,0,0,0,20s,0.005850639595562396,0.0656209358547181,0.7120609658083462
CUS_0x86bc,Architect,30821.3,2808.44166666666,Good,No,High_spent_Small_value_payments,4.0,3.0,11.0,3.0,9.333333333333334,16.666666666666668,5.526666666666666,1.6666666666666667,603.03,28.1085932737012,60.7863260872568,3452.887441491737,286.39537356636635,24.0,25,1,0,0,1,1,0,0,0,0,0,20s,0.021644147645553242,1.2294673884360823,0.21472050039612767
CUS_0x86be,Writer,35670.66,3080.555,Good,No,High_spent_Large_value_payments,1.0,7.0,6.0,0.0,9.75,3.25,3.16,8.0,1324.42,32.64995277242728,0.0,117.1244862633002,450.931013736699,48.0,29,0,0,0,0,0,1,0,0,0,0,40s,0.0,0.03802057949405228,0.4299290225300312
CUS_0x86c0,Scientist,14273.35,1387.44583333333,Bad,Yes,High_spent_Medium_value_payments,9.0,7.0,24.0,8.0,48.5,19.0,8.66,11.0,3509.08,32.15311161612795,81.2384976903318,45.314771145181,282.19131449782003,20.0,9,1,1,0,1,1,0,1,0,1,0,20s,0.05855255444110334,0.03266056955629939,2.529165402853571
CUS_0x86c1,Manager,15814.77,1300.8975,Standard,Yes,Low_spent_Small_value_payments,7.0,4.0,13.0,7.0,22.0,8.666666666666666,11.023333333333332,10.0,902.47,29.61635480884877,58.1199947014717,83.64724905245559,233.24406960329927,16.0,20,1,0,1,1,0,0,1,0,0,1,10s,0.04467684402612173,0.06429964624611516,0.6937287526496131
CUS_0x86c5,Lawyer,79264.86,6863.405,Standard,Yes,High_spent_Medium_value_payments,4.0,7.0,9.0,5.0,13.0,18.0,12.21,5.0,440.0,31.20865134030537,274.293204169696,480.0925476753334,195.28808148830248,32.0,7,0,1,0,0,0,0,0,1,0,1,30s,0.039964595440556985,0.0699496165059957,0.06410812126051137
CUS_0x86c7,Entrepreneur,55563.4,4550.28333333333,Good,No,Low_spent_Small_value_payments,9.0,8.0,5.0,0.0,5.333333333333333,17.333333333333332,0.81,1.3333333333333333,1390.92,38.581329567173135,0.0,259.8279164017938,468.533750264872,36.0,26,0,0,0,0,0,1,0,0,0,0,30s,0.0,0.05710148080195607,0.30567766842357824
CUS_0x86ce,Journalist,80877.72,6805.81,Bad,Yes,High_spent_Large_value_payments,6.0,7.0,30.0,6.0,29.666666666666668,21.0,12.886666666666668,7.0,3815.210000000001,32.35172901365787,253.60701680191,171.97381326348167,508.3335032679407,32.0,8,0,1,1,0,1,0,0,1,1,0,30s,0.03726331131811055,0.025268676801656478,0.5605813268369233
CUS_0x86d9,Accountant,20868.005,1574.00041666666,Good,No,Low_spent_Small_value_payments,2.0,5.0,12.0,3.0,8.0,7.25,6.13,7.0,905.47,37.85841653334805,48.6470091649128,138.06839596237035,260.6846365393828,55.0,24,1,1,0,0,0,0,0,0,0,0,50s,0.030906605010902748,0.08771814448103181,0.5752666838027651
CUS_0x86da,Manager,19294.46,1392.87166666666,Bad,Yes,Low_spent_Small_value_payments,10.0,5.0,22.0,8.0,45.0,18.0,2.06,9.0,2233.25,24.7001983511875,86.2688857857218,10000.0,180.928250252564,35.0,19,1,1,0,1,1,0,1,0,1,0,30s,0.06193599012045059,7.1794123172391195,1.6033422557474264
